PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Score,Club,PlayerName
2.2525213944237428,-0.8809192614294036,-1.0898428154672994,0.37574323543761073,1.405171007751154,-0.45539285797294643,-1.2609766506425257,0.3846919277757393,9.2,LIV,"Perkin, Mr. John Henry"
1.07454750593053,-1.4768430816066058,0.1660742242371396,-0.4478630004572542,2.5109406833841263,0.17146391612237813,-2.8540284088896475,0.6257314520879501,7.19,LIV,"Givard, Mr. Hans Kristensen"
0.571871486837601,-3.5131776744801684,0.531074954928196,1.8978384351129634,-0.7760011016857793,-0.5207862735158295,-0.8505950229849978,-0.04789372587460982,6.06,LIV,"Kiernan, Mr. Philip"
1.543802245275213,-2.0687448537881306,1.8153654973822373,0.6358936788946608,2.0598532691600795,-0.9278526341615535,-0.8277961273293594,0.2512884110686205,5.63,LIV,"Jacobsohn, Mr. Sidney Samuel"
2.567046635847036,-1.7960674979903488,1.6537495398463016,-0.2775804606686037,0.8286593232243862,-0.25456706984824556,-0.7976723639954602,0.07514949396697795,6.59,LIV,"Harris, Mr. Walter"
3.214084167276351,-0.7564643427053819,0.9123209360407459,-1.9524265738074487,0.21378300497972424,0.6704222259892345,-1.4244602766512897,0.5395217456683475,9.5,LIV,"Sunderland, Mr. Victor Francis"
4.234132512452371,2.9883833641893207,-0.461696962379751,-0.8979792381180971,0.5341513653543314,0.3566971200792907,0.37960479056257335,2.632942984416678,13.97,LIV,"Bracken, Mr. James H"
5.3357088562834125,2.9330065639256615,0.6089900268374802,0.1073274667742274,-0.8543851651412439,1.257009466447163,-0.40721968851698365,0.44431632113689823,11.66,LIV,"Green, Mr. George Henry"
3.1049314196805824,-2.018892896742807,-0.006034572205676372,0.006096552465344908,0.5703890384869714,0.32132319639211904,-0.6269557601478339,0.38705296326928373,6.43,LIV,"Nenkoff, Mr. Christo"
2.1755068404431612,-2.789624116550883,0.9947361775033934,-0.26926514149856823,-0.8849136959446927,1.1295312684850658,-1.4475848817301487,0.2032867858718649,6.99,LIV,"Hoyt, Mr. Frederick Maxfield"
1.3986656748102522,-4.127325503440521,-0.9587246675296462,1.6865249552378376,-0.3038142154361678,1.595501277052562,-0.891891095272115,-0.4599257216396771,6.0,LIV,"Berglund, Mr. Karl Ivar Sven"
2.1208360907477313,-4.034961576161204,-2.066965814822167,0.28337053641058013,-0.4063489889878446,0.17702779155717194,-0.41017524450090503,0.39019235819256587,6.56,LIV,"Mellors, Mr. William John"
3.038408986878743,-0.78777041623271,3.7388813844438213,0.1582540004961058,0.2746485385051786,0.2351679042046448,-0.8878903693826954,0.055438522763042446,6.03,LIV,"Lovell, Mr. John Hall (""Henry"")"
2.1580061696451516,-2.3835088902018735,2.3791580004222874,0.3115667701065251,-0.5484679227722462,0.19262190839895527,-1.0835881130066993,-0.512623703848614,6.33,LIV,"Fahlstrom, Mr. Arne Jonas"
-0.7826831827995777,-4.866788531815807,0.1227219257526653,1.6737744886914663,-0.5566211947015491,1.5926703389695436,-1.153128772119427,0.6025665174830631,6.82,LIV,"Larsson, Mr. Bengt Edvin"
2.935064051195801,-2.384033594808366,0.08382536871040555,0.0402819327953499,1.2537722950872348,-1.1855452562845137,0.473160883533927,-0.04824747474240049,6.2,LIV,"Sjostedt, Mr. Ernst Adolf"
0.44383629043204204,-3.6108116867900533,1.676635831398636,2.230562461275089,-0.9971406597791211,0.2070759405483114,-0.573517727674536,-0.519344223033856,5.93,LIV,"Leyson, Mr. Robert William Norman"
2.6426588390728822,-3.0719134453273926,0.5050811488598994,0.19207018012870958,-0.6791027925547405,0.6360074956478596,-0.09623245686273608,0.645059850364179,5.8,LIV,"Hold, Mr. Stephen"
1.8831197777790925,-4.18161107143691,-1.6074509604462939,-0.07405048427725573,-0.19590063825502121,-1.3365506838572072,0.28132389405286534,0.35551471066276813,6.56,LIV,"Pengelly, Mr. Frederick William"
2.668477840124433,-3.665928918288856,-1.610258978787649,-0.24519403880629065,-0.6023601986366315,0.9884333264966594,0.699227616065701,1.4254207165394603,6.76,LIV,"Hunt, Mr. George Henry"
3.6648789032404343,-0.17821393754675713,1.4214000515363583,-0.08557680990113495,1.5968661972875362,-0.6565897025660643,0.3117966622867545,0.447737215363642,7.22,LIV,"Coleridge, Mr. Reginald Charles"
7.36830656461109,-0.26150270169703654,-5.155929030348798,-0.16146782545138846,-1.294389425706894,1.3031478647962476,0.11998731964630709,0.48297613961278146,8.51,LIV,"Maenpaa, Mr. Matti Alexanteri"
4.773539108388729,-1.5132806878217218,-0.14629636059381074,-2.9498376440393925,0.7546321285464059,-2.2691611662803246,0.855057813949034,0.6214841195297467,7.72,LIV,"Attalah, Mr. Sleiman"
3.899556841274526,4.488609591745873,-1.3187092627730463,1.4862775076891035,-2.6754437453025086,-0.12086415729122943,0.9156413004748546,0.9190898691874513,19.94,LIV,"Minahan, Dr. William Edward"
6.470279970153383,2.2012544569351045,-4.610447828254521,-0.6794869423250721,0.3252498460457236,-0.4017824885717892,0.9080075298045123,1.7151031323077905,13.91,LIV,"Beckwith, Mr. Richard Leonard"
3.5958803291979002,-0.982346238905408,2.9820610360773885,1.203380002758897,-0.07391054463756197,-0.6474088628597939,1.9064526462049691,-0.4038094934010648,6.1,LIV,"Carter, Rev. Ernest Courtenay"
2.8321872744100345,0.34542215081410793,2.2940005337497884,1.9373746320563539,0.9006074361645594,1.0374374074267607,0.3847566688039473,0.5022409215111399,7.52,LIV,"Reed, Mr. James George"
1.6929163189804166,-2.4541986995824563,1.236971795112664,0.404071776325119,1.0959424316736064,-0.9817279364553907,-0.1655879272340007,0.6303008817336274,6.06,LIV,"Lobb, Mr. William Arthur"
3.693410525523666,-1.0338114172322816,1.3626156711606967,-0.43853277742043084,-0.8813357320611638,-1.3113778867430566,-1.057535384563871,-1.060843928982746,7.35,LIV,"Smith, Mr. Thomas"
2.8723680953391924,-3.324399817468863,-1.6289948550962963,-0.09605284983864872,-1.2652627116544075,0.2289205735202289,-2.242595605533254,-0.08324618709890953,6.0,LIV,"Asplund, Master. Edvin Rojj Felix"
0.9909364576737133,-3.7372630738944035,-0.7065556068039012,1.3320096411027822,-0.362327388085282,-0.31384465390680777,-0.5532024125067758,-0.17349979671631535,6.92,LIV,"Taussig, Mr. Emil"
2.515777740397588,-3.2493753733697517,-0.3139588661536838,0.9155877547571276,-1.1613572874122866,-0.8531465159619898,1.4051584117559779,0.1701951087142953,6.33,LIV,"Harrison, Mr. William"
1.9428930583406683,-1.3936389077992422,0.9753943476744339,1.0892250119186264,1.0892679673654855,-1.4372527487750684,-1.1491970533725246,0.42269637275425764,5.9,LIV,"Reeves, Mr. David"
3.2339308805759868,-1.9604801654081934,-0.5323422826137333,-1.3725386409027691,-0.7319132013640596,-1.9251766490373121,-0.323350516313096,0.07791587478330743,8.84,LIV,"Panula, Mr. Ernesti Arvid"
4.838681162105889,-0.7539400992419437,1.9661777619800813,-0.8320556747771124,-3.0337413921796847,-0.3761294034897354,1.7006921739508014,-0.47067351640061794,8.94,LIV,"Persson, Mr. Ernst Ulrik"
2.3357268545970045,-2.9727143053445966,1.9033265526156133,0.926236992401639,-1.3202603923467648,-0.04679357819254442,0.9132324393891503,-0.8241136176202344,6.53,LIV,"Cairns, Mr. Alexander"
5.236558821181476,0.035633656166406034,-2.051137153422603,-1.5907017474491663,0.40266464588791967,-0.3799551045760216,-0.2328606179988719,1.0918750539687507,9.4,LIV,"Tornquist, Mr. William Henry"
5.097281861694598,1.5240569260987118,1.4313876368232934,1.2007925642254818,0.8135767808815914,0.4559608124844651,1.7638123652576858,-0.008221670427379684,8.18,LIV,"Natsch, Mr. Charles H"
4.289250819557372,4.473987588377697,-2.6939779621766973,1.888718929244514,-1.3942066961784738,-0.45124762264643425,-0.6567562319552279,0.9651509837610258,17.41,LIV,"Parkes, Mr. Francis ""Frank"""
4.091766074243196,3.811628157554999,-0.8435713418416537,1.2471573898049708,-2.3327541676123627,0.3233457138730489,1.4751597669089804,1.1738792530749609,18.08,LIV,"Rice, Master. Eric"
3.460018260452509,0.23841674768925267,2.01208577244195,-0.20361405581331093,-0.9517381162714038,0.5384218367814081,-0.19814495678058008,0.15899786824157874,9.86,LIV,"Duane, Mr. Frank"
6.6225964424881685,2.0485020267630114,3.7680242357449925,-1.7278122698205414,-1.572619987520358,0.7739176791401401,-1.7847259031784297,-0.6357389329814845,7.29,LIV,"Olsson, Mr. Nils Johan Goransson"
1.5135216557506488,3.2246542118341988,0.08476184420723155,1.605930019725001,0.18452589183213453,0.061869352560907385,0.7096868560388919,1.2943900575766407,18.72,LIV,"de Pelsmaeker, Mr. Alfons"
3.279020383830475,2.01181927746842,2.8773624247821816,2.162355598602512,-1.1279929432709017,-0.5765925373406516,1.114624545412796,-0.53452516059407,10.12,LIV,"Dorking, Mr. Edward Arthur"
2.028241069570103,2.3755720782062855,-1.8469105436670046,-0.2506767911500063,0.5822940567430406,-0.7857676910556758,-0.8956198338856306,1.0688661352681874,19.17,LIV,"Smith, Mr. Richard William"
3.803676935929968,4.3923122805511765,0.5132059042395595,-0.26061041312931066,-1.4341761412281957,-1.3077677057790467,-0.8761470195706448,0.379975356598379,17.24,LIV,"Rice, Master. Arthur"
4.646472465392765,4.196609597676677,5.0976949979919,0.8105808215010204,0.39529189039144813,-0.7621232619181428,0.16961236799552265,-1.12471454583785,9.89,LIV,"Rice, Master. Eric"
4.884119513318601,5.309692007270476,3.761081113397549,0.14909108733682985,-0.23862639463911225,-0.6523417930319718,-0.4179487282065932,-0.7388099309635507,13.06,LIV,"Rice, Master. Eugene"
2.0381839344291874,-1.4106072864483241,-0.8514262954566744,0.7911165342171068,0.022020096627638958,-1.8054696961103522,-0.4344271569454821,0.3072840121941015,8.84,LIV,"Rice, Master. George Hugh"
4.826429912290003,2.018855923131586,1.7454013457022726,0.45610224712876657,0.9661249974623042,0.8941419274791604,0.2471546089157538,0.3744747618561469,8.87,LIV,"Rintamaki, Mr. Matti"
2.0357004837398573,0.8825188131158522,-0.5650392923380858,0.26255200889522373,0.8841610676462196,-1.6562443591706868,0.963383355977093,0.8809815381275393,14.69,LIV,"Risien, Mr. Samuel Beard"
4.304882844108823,0.6142014913289295,-1.0129122170946394,0.08802718117096216,0.7862423538697823,-1.4289976364329107,-1.7043383599952073,-0.7586955867339268,8.64,LIV,"Robins, Mr. Alexander A"
4.186612793751278,2.4468906365014034,-0.6105055841770868,-0.08453390127008936,0.1365145195113717,0.38015983686205795,1.2319893834675097,1.260352332235953,14.98,LIV,"Rogers, Mr. William John"
2.432983609564512,-2.113086640779114,-0.39559795152372024,-0.2790168108000448,0.7199597833388343,-1.156527826670978,-0.6382315563651437,-0.02746988632315832,7.82,LIV,"Rommetvedt, Mr. Knud Paust"
4.201207460161927,5.309589292730633,6.341809229380993,2.338797501768312,1.08990182387313,1.4078195506178008,0.004408908765470194,0.23606562012696636,8.97,LIV,"Rosblom, Mr. Viktor Richard"
4.4667009349275375,0.7396715159485167,-1.5563469348098655,1.216249354960751,-1.0183177827382621,-0.6169359125255697,0.8932425408367007,-0.7794405412797499,11.63,LIV,"Rouse, Mr. Richard Henry"
5.475956158708286,0.6801739656049636,-2.7861379045173784,-0.5246851262933538,-2.1771772979821704,0.6307329814784315,0.26393284405498757,0.31884592616271196,13.49,LIV,"Rush, Mr. Alfred George John"
3.0618999667253775,0.8930550870370494,1.6144330885377927,0.3180621542014992,-0.7028406891282306,0.6134469947749003,-1.5008236506607118,-0.012423564232190135,10.25,LIV,"Ryan, Mr. Edward"
3.9096225507601723,1.2870358579209105,-1.1408476309538955,0.7475815008372207,-0.6262252015810109,1.0560811670110755,-0.523020022440129,0.9577132683840061,11.79,LIV,"Ryan, Mr. Patrick"
5.366911937660552,0.8472040258495563,0.6225643241152252,-2.2596544145176027,-1.0188250044267069,-0.08158326384387658,-1.509545175869545,-0.17785320334350205,10.05,LIV,"Saad, Mr. Amin"
1.7648437478977528,-1.5329431766422197,-0.14878776993232445,1.035820381475589,0.5631731278370367,-2.303109981813515,0.6485840808023798,0.26239152044396363,8.51,LIV,"Saad, Mr. Khalil"
1.9810763892898806,0.6969086776358799,1.9821940314460509,1.9577088565333376,-1.2387560674497033,-1.4174893905033104,1.5483106793453143,-0.2591457193412042,11.5,LIV,"Saade, Mr. Jean Nassr"
3.4465761205709593,-2.025575236237995,-0.003234858109052971,-1.0596172217110216,1.3362332342197087,-1.3654232760305618,-0.6546217323188801,-0.050558846965171975,6.26,LIV,"Sadlier, Mr. Matthew"
